88.4901,25.7725,-1
-25.051,54.8108,+1
-86.4188,87.5235,+1
79.7715,-5.0196,-1
-82.6354,45.2091,+1
-87.5994,-75.2185,+1
-68.7926,-10.2401,+1
-79.0614,65.0111,+1
74.7793,36.8692,-1
58.431,-64.9971,-1
12.0613,-69.3114,-1
34.5523,99.2175,+1
-95.4925,-35.6408,+1
-10.7128,32.5353,+1
68.966,-44.0246,-1
20.9868,-36.5585,-1
-69.0291,62.0353,+1
-55.0714,-80.1583,-1
61.7029,-95.7427,-1
47.6227,-10.312,-1
53.2207,68.4146,+1
32.4803,16.3336,-1
18.7098,-35.1574,-1
-54.5248,-29.9377,+1
-28.9117,-79.8424,-1
-21.6925,-75.1092,-1
72.9065,-99.4809,-1
-65.5986,-41.4726,+1
-2.9402,-88.5491,-1
-73.3497,1.9174,+1
-38.3379,37.1482,+1
-82.0748,22.2983,+1
59.9645,-6.3363,-1
62.31,-55.3775,-1
44.5521,-27.7695,-1
5.419,18.3991,+1
-44.1387,88.8494,+1
-15.8128,-54.9376,-1
-56.9402,-26.5029,+1
48.8526,90.4569,+1
5.2903,-56.9201,-1
-31.6219,-43.4614,-1
-98.3483,-20.8789,+1
82.6689,-63.002,-1
5.0707,-31.4254,-1
-53.7113,45.9433,+1
-25.45,87.1509,+1
62.4099,-98.0613,-1
71.1328,10.3342,-1
-83.8609,43.9786,+1
22.7285,87.3003,+1
40.107,-87.783,-1
-98.4908,-67.4153,+1
31.1282,84.7942,+1
-25.1183,78.1299,+1
93.6191,-53.2176,-1
31.2581,21.1094,-1
54.3963,-12.9142,-1
-74.8908,-96.0172,-1
-60.2432,-41.1081,+1
42.1844,4.2794,-1
-1.0231,83.0739,+1
17.1692,92.8348,+1
20.5797,55.1231,+1
-39.1149,69.1913,+1
-95.52,71.5694,+1
72.4174,-3.4512,-1
40.506,55.2428,+1
-86.5208,-63.9439,+1
-2.339,71.2899,+1
93.8262,85.1161,-1
57.9986,-21.842,-1
-65.2947,-37.5096,+1
-72.651,6.5078,+1
-29.4007,94.4352,+1
61.0975,27.4406,-1
-97.6426,-18.7616,+1
49.8943,-3.1362,-1
36.5232,-71.7719,-1
46.1082,10.6007,-1
3.6736,55.6539,+1
-51.2211,20.4194,+1
-69.4322,13.2379,+1
10.8774,-70.5355,-1
21.0666,45.0178,+1
89.9582,63.2382,-1
-14.2277,-20.8415,-1
-31.9306,14.0778,+1
-75.4593,64.8121,+1
95.7367,43.0664,-1
42.3349,-52.9781,-1
40.8911,-89.1546,-1
29.3332,-65.6588,-1
-26.6933,30.1555,+1
47.3128,-92.729,-1
88.7171,-67.2617,-1
-95.4787,21.9909,+1
0.073535,-34.3312,-1
76.195,94.3511,+1
-83.707,-96.3847,-1
84.7045,-46.3134,-1
-33.2903,25.8334,+1
51.69,22.1489,-1
61.8227,97.6475,+1
-74.7829,-56.3491,+1
24.2241,-45.397,-1
-17.7382,18.5132,+1
-63.4253,74.8712,+1
-98.5121,77.2885,+1
59.7774,48.5144,-1
11.657,4.7822,-1
-20.0344,66.0286,+1
61.7042,25.7399,-1
98.1385,-63.249,-1
14.8014,45.3379,+1
-87.038,79.6332,+1
-35.1372,12.0126,+1
84.6877,-24.3286,-1
92.8471,-52.5636,-1
-12.8572,-40.0215,-1
92.217,-32.9767,-1
44.6827,68.8984,+1
-2.5374,-53.8266,-1
-5.2558,4.7793,+1
-77.1993,-56.605,+1
34.3829,72.0499,+1
