-0.33873,-6.359,-1
4.9475,0.85331,-1
-1.1418,-8.2777,-1
1.8101,3.5339,-1
5.3814,6.477,+1
0.03095,-3.6841,-1
4.7897,-8.0641,-1
-5.8694,8.5269,+1
0.41424,-5.0468,-1
-1.6173,-1.9469,-1
-5.6631,2.7293,+1
-4.4762,3.9542,+1
-3.8777,5.5642,+1
6.3795,-1.9801,-1
2.3932,-5.5559,-1
-4.9366,2.1283,+1
0.79338,1.378,-1
-5.5364,-6.1045,-1
0.35127,-4.9643,-1
2.0203,-8.611,-1
2.6412,-7.2796,-1
-0.96105,-4.4944,-1
-5.0566,7.048,+1
1.8053,1.0736,-1
-5.9145,6.8742,+1
-6.6437,-7.9382,-1
0.69067,6.5751,+1
0.73383,4.9285,+1
-7.1145,-7.0823,-1
7.7916,0.51959,-1
-1.8787,6.5337,+1
-4.2087,-6.6325,-1
-9.5622,7.9331,+1
-7.8272,-1.0343,+1
-6.7746,6.8961,+1
1.9885,-3.2101,-1
-0.36512,7.1512,+1
-3.8645,9.6754,+1
0.64948,-0.13069,-1
4.5124,-6.3226,-1
7.7248,3.6086,-1
-7.5965,3.2676,+1
6.2167,1.5707,-1
1.3808,-4.8191,-1
7.6002,4.9821,+1
-4.9853,-6.9455,-1
0.88268,6.6107,+1
-5.39,-8.1673,-1
-5.4759,9.8001,+1
-9.1255,9.5136,+1
-1.9528,-1.8473,-1
4.7822,-5.0692,-1
-5.1365,2.417,+1
7.701,-5.2317,-1
-3.3132,1.8726,+1
-8.5326,4.3741,+1
-2.4382,8.3977,+1
2.5475,0.19424,-1
3.6076,-8.42,-1
-8.7076,-6.9593,-1
1.5725,0.023035,-1
-6.7692,-6.5051,-1
-6.5953,-2.4674,+1
-3.9181,-1.333,-1
7.7251,-2.5783,-1
-8.4826,3.5434,+1
9.0751,-0.22516,-1
-7.3706,5.6372,+1
-3.0469,-2.5189,-1
-6.4603,-7.3825,-1
-0.89388,8.1356,+1
-2.3173,8.9519,+1
9.062,9.7401,+1
-0.04711,-9.4086,-1
7.0783,-9.9503,-1
5.1303,-4.7394,-1
7.645,-0.86476,-1
-2.9916,3.8929,+1
7.2552,3.259,-1
2.5125,-0.65407,-1
-8.239,3.714,+1
-6.6438,6.6928,+1
0.77213,3.7594,-1
4.8281,0.92287,-1
1.4764,-1.9336,-1
-3.0219,-6.191,-1
5.6478,3.0517,-1
-0.54767,2.5343,+1
-9.9324,6.3191,+1
1.5728,9.2067,+1
9.1104,3.9787,+1
5.7026,0.35724,-1
8.7084,3.8359,+1
4.5116,-6.0629,-1
-1.3231,9.8453,+1
-2.6947,-3.454,-1
7.5992,6.9559,+1
2.0648,-0.8526,-1
-5.9573,8.588,+1
9.7913,5.862,+1
-5.819,6.9231,+1
8.6866,-7.8494,-1
-6.9641,0.87264,+1
7.0361,-0.68372,-1
0.083059,9.9312,+1
-6.217,-4.4926,-1
-2.4688,-9.1069,-1
-7.6436,-0.1588,+1
-3.87,-5.5959,-1
-9.3451,-9.6727,-1
5.6479,-3.3556,-1
6.0119,7.5368,+1
-3.6525,3.9267,+1
8.4763,7.7911,+1
1.9838,-7.6596,-1
-7.232,-3.0138,+1
-8.5416,-0.10755,+1
-8.6872,4.5087,+1
4.8615,-1.5303,-1
-1.0621,1.9476,+1
-4.1606,3.279,+1
-7.8069,-7.8368,-1
-5.1749,-2.602,-1
-7.9185,-6.4793,-1
-4.9633,7.8264,+1
4.7552,-0.37639,-1
2.0287,-9.7043,-1
4.0002,0.95319,-1
8.9238,9.0273,+1
3.4968,0.40076,-1
-6.5705,-9.3831,-1
-9.2873,7.7018,+1
-5.3531,-9.0311,-1
-6.9516,-2.8277,+1
4.7315,6.5219,+1
3.2496,4.2073,-1
-4.337,0.87847,+1
4.3047,8.4672,+1
2.0661,-1.6357,-1
-8.887,9.0966,+1
-2.6534,-7.636,-1
3.359,-6.0354,-1
-4.8367,-2.9394,-1
4.4679,7.2953,+1
0.30258,8.7044,+1
4.1404,-0.42418,-1
-2.7185,2.6574,+1
2.6044,7.9348,+1
4.4106,-3.306,-1
6.8939,0.2841,-1
5.7489,-1.8481,-1
7.2509,3.7146,-1
-0.14756,4.6592,+1
-8.214,-7.2308,-1
3.8536,4.3823,-1
7.3134,-3.5202,-1
-8.2593,5.418,+1
6.1719,-0.38262,-1
-2.8358,8.7745,+1
-5.8214,-8.0577,-1
1.2557,-6.6508,-1
4.7764,9.0995,+1
-5.5091,-4.2749,-1
-5.115,-0.33643,+1
-5.9546,-3.4725,-1
-6.9863,-0.76559,+1
3.1162,-8.4609,-1
-2.9896,-5.7456,-1
7.5233,1.0782,-1
7.6809,-2.8884,-1
9.7234,6.4295,+1
7.2182,-6.6089,-1
-3.8518,4.8505,+1
6.8974,9.7591,+1
-6.8709,7.4231,+1
5.4254,4.056,-1
-0.083778,-5.4999,-1
4.132,-7.6443,-1
-8.0272,-3.516,+1
-0.39149,-4.8791,-1
-6.2968,2.6868,+1
9.7475,6.6282,+1
2.0139,-5.9305,-1
-4.6625,1.0655,+1
-9.2232,9.3985,+1
-5.8009,-0.61562,+1
4.1883,-1.9754,-1
-4.8574,-4.6866,-1
-3.7108,9.3375,+1
1.6817,-6.4908,-1
-9.053,-3.5314,+1
-3.2936,-0.71093,-1
1.0663,7.2838,+1
-5.4447,0.79526,+1
0.47022,-6.3818,-1
-6.2714,9.8767,+1
7.3563,2.8849,-1
1.2352,-7.9554,-1
2.4571,-5.2134,-1
0.88688,7.5407,+1
6.7564,-0.78205,-1
-6.9021,-1.61,+1
3.5842,-3.108,-1
-6.8085,-1.2841,+1
-6.0783,7.2065,+1
-4.4452,3.8796,+1
-3.2534,3.0817,+1
-1.1396,4.686,+1
0.19125,4.2112,+1
-0.65627,-1.0474,-1
0.86726,-8.0825,-1
-9.6955,1.8648,+1
5.1154,-6.6234,-1
-5.8496,7.921,+1
0.93079,6.138,+1
-0.6517,-9.0816,-1
1.0611,2.5816,-1
1.7672,-4.1395,-1
-5.2177,-0.65791,+1
-1.9475,8.4055,+1
-9.3983,4.8098,+1
4.34,-3.531,-1
-4.3028,-5.172,-1
6.6666,0.61753,-1
-1.5549,-1.7292,-1
1.9649,-3.7017,-1
-6.7725,-8.3261,-1
-6.8311,5.578,+1
-9.3567,7.192,+1
-6.87,-2.8744,+1
-9.9273,7.4023,+1
-9.9032,5.9658,+1
-4.4942,-9.2322,-1
-5.3942,2.7918,+1
-5.4809,-7.7776,-1
-8.2997,1.3392,+1
7.2343,-7.4707,-1
4.5894,-6.2259,-1
-6.5963,-6.6837,-1
6.0021,-0.74263,-1
7.3602,-3.9536,-1
-4.6859,-5.5178,-1
8.8058,7.0401,+1
1.3871,-9.2953,-1
0.35837,9.6182,+1
3.4773,7.0109,+1
-6.671,-2.4303,+1
-8.4172,8.7,+1
9.5337,4.7356,+1
0.96178,5.4317,+1
4.3595,-3.9373,-1
-4.5003,-6.4775,-1
3.4329,-6.7661,-1
-4.2509,-1.1563,-1
1.8558,-7.9951,-1
4.7906,-7.4084,-1
5.5938,6.6182,+1
9.4927,-4.5275,-1
9.8805,9.4793,+1
4.6797,3.4444,-1
4.9802,2.9246,-1
9.0937,-6.9529,-1
-6.8439,7.9207,+1
-5.5003,7.1689,+1
7.4731,-9.2948,-1
-2.5684,-9.2578,-1
9.7477,-6.4538,-1
5.2008,0.69257,-1
2.0872,-6.8126,-1
5.1385,7.7919,+1
6.9174,-3.9606,-1
-3.4424,-6.8988,-1
-8.2342,-7.7775,-1
6.6375,3.1492,-1
4.4498,2.7998,-1
-0.75781,-6.021,-1
-8.0835,-3.5139,+1
-4.8703,-5.8973,-1
-1.33,5.6729,+1
-2.6163,-6.229,-1
4.331,6.6497,+1
9.687,6.2248,+1
1.0062,-9.8283,-1
-7.7501,-9.1823,-1
3.3179,6.7934,+1
4.2307,2.0234,-1
8.9729,5.037,+1
-3.759,-7.3024,-1
9.0889,5.2074,+1
-8.7353,-1.1061,+1
5.8769,8.2371,+1
7.0495,-7.0288,-1
4.5099,-5.8469,-1
9.5138,7.9048,+1
-9.3153,5.7021,+1
2.613,1.1696,-1
7.8406,0.68918,-1
3.7219,9.0727,+1
4.6318,-3.2521,-1
-3.7893,-5.8812,-1
1.5601,6.167,+1
2.5872,-1.4471,-1
-2.8221,8.3318,+1
-6.9308,-3.5117,+1
-5.9657,6.8823,+1
-0.69405,9.192,+1
-9.7346,-7.4099,-1
8.2769,-6.1482,-1
-1.241,-3.4459,-1
5.1448,-6.1413,-1
4.3746,-5.6396,-1
2.6132,1.0243,-1
-7.841,2.9583,+1
8.6071,0.22531,-1
-0.81665,-6.6972,-1
3.7585,-2.3384,-1
1.4091,-5.5605,-1
0.62485,-6.3247,-1
-3.1088,9.6653,+1
-1.7778,3.6584,+1
-7.5706,0.11173,+1
5.0944,-4.5124,-1
-6.2657,8.8765,+1
6.3661,-3.2486,-1
-7.1789,-5.6628,-1
-4.6142,9.7673,+1
8.7888,0.37412,-1
7.5661,-5.6695,-1
8.444,8.0195,+1
-7.5602,3.068,+1
0.024828,8.061,+1
5.966,-6.8893,-1
-8.5326,-7.0122,-1
3.9579,4.951,-1
-2.3984,0.8936,+1
-3.7934,-2.1091,-1
6.361,1.1813,-1
-4.3086,6.2132,+1
-6.9222,7.5165,+1
-4.5475,9.6048,+1
2.627,-5.9156,-1
0.67784,5.877,+1
2.9671,5.0481,-1
-9.0428,-5.3735,+1
-9.2267,-7.9396,-1
-2.2282,-9.481,-1
-4.2599,7.9639,+1
2.002,-8.8672,-1
3.9805,-7.2398,-1
2.776,3.9828,-1
5.935,2.9391,-1
8.9444,7.5671,+1
4.7815,-2.0032,-1
-2.4318,-3.6122,-1
-5.8704,5.1158,+1
9.0469,-1.5627,-1
7.5598,-7.5097,-1
4.8189,-4.3779,-1
-2.5569,9.6885,+1
4.4737,9.724,+1
2.2781,-5.4078,-1
-5.3536,-2.7938,-1
5.4811,-0.91494,-1
-1.2806,-9.6616,-1
-2.0492,3.9125,+1
5.6839,3.7329,-1
7.9126,-1.8787,-1
-0.26046,8.266,+1
1.4319,4.3718,-1
2.8544,1.817,-1
-5.6682,9.2221,+1
-5.5094,1.514,+1
1.0291,3.03,-1
4.7113,-2.8454,-1
-0.64685,9.7634,+1
-1.4753,4.1294,+1
-5.408,-8.4038,-1
-9.5694,9.9044,+1
-0.87596,3.0689,+1
5.6537,-0.27356,-1
6.7221,-3.1286,-1
-0.1496,-5.3279,-1
-3.376,-2.6933,-1
0.55754,9.0392,+1
-6.3866,-6.8309,-1
0.59048,9.0998,+1
-5.4403,6.2298,+1
-0.97143,4.2758,+1
8.1715,-0.60425,-1
5.5132,-6.1836,-1
-3.9995,-4.5933,-1
-0.46853,9.7969,+1
-8.7821,-7.915,-1
-3.6177,5.1617,+1
3.0606,-1.8429,-1
-7.4373,7.2773,+1
-8.1641,4.504,+1
-8.439,-4.5058,+1
9.3885,7.0944,+1
8.3405,9.7825,+1
3.0448,-4.3648,-1
-0.97919,-8.507,-1
0.98079,-5.8508,-1
0.57005,7.1393,+1
-0.75557,-6.1945,-1
-8.1979,-1.7566,+1
-5.5146,8.2306,+1
-8.8901,0.073486,+1
4.9536,-2.5523,-1
1.3841,-3.7398,-1
0,0,0
-4.1407,-8.6374
-3.0772,9.7442
-7.2468,2.7496
2.1397,-4.292
-1.4775,4.6697
0.41054,-6.2596
-1.0574,-4.4214
8.4055,9.2632
6.0212,6.5536
-5.3106,1.5685
0.39943,6.449
4.0419,1.6625
-0.4297,-2.5368
7.535,-6.2681
-1.2643,-1.5109
6.5909,3.1417
-2.7979,-1.8963
1.2376,1.3512
-5.1339,9.2416
1.7154,7.9483
7.1986,-2.8431
1.0599,0.99315
4.9714,2.1477
0.094208,-7.827
7.0471,-9.8959
5.5595,-4.6727
-0.79241,6.6051
-1.1904,-8.7624
5.2766,8.7787
-9.7262,-8.9999
-8.365,-1.8037
-1.3223,-6.5682
1.3329,9.0702
9.2951,9.5976
-5.5953,7.5698
7.3512,8.122
3.1364,7.6378
4.3668,-5.2077
9.5586,-4.7012
-8.6851,-2.6718
